time,epoch,lr,train_loss,val_loss,val_average_precision,val_average_precision_pass,val_average_precision_drive,val_binary_accuracy,val_binary_accuracy_pass,val_binary_accuracy_drive
2023-04-20 10:06:41.143526,0,5e-05,0.2541816587547459,0.2846257063834107,0.2751367230955639,0.3355433289229578,0.2147301172681701,0.7340934166973152,0.6649503493931592,0.8032364840014711
2023-04-20 10:14:57.680073,1,0.0001,0.20973341239492096,0.2248283455038772,0.7047379654903834,0.7729783183174329,0.6364976126633338,0.8289812431040824,0.7995586612725266,0.858403824935638
2023-04-20 10:23:14.666410,2,0.00015,0.1976486347938574,0.17882323067854428,0.7867114427361008,0.8414741922925467,0.731948693179655,0.8455314453843326,0.8308201544685546,0.8602427363001104
2023-04-20 10:31:32.104156,3,0.0002,0.18653425194323087,0.15460084830410803,0.824622529031904,0.8708643917011845,0.7783806663626236,0.8611621919823464,0.8433247517469658,0.8789996322177271
2023-04-20 10:39:48.651609,4,0.00025,0.18242798161630824,0.15014372726231276,0.8265500721221221,0.8664419344151394,0.7866582098291047,0.8644722324383964,0.8444280985656492,0.8845163663111438
2023-04-20 10:48:05.768060,5,0.0003,0.17974359366918588,0.14479249948498726,0.8330161732580728,0.873642711263908,0.7923896352522374,0.8639205590290548,0.8506803972048548,0.8771607208532549
time,epoch,lr,train_loss,val_loss,val_average_precision,val_average_precision_pass,val_average_precision_drive,val_binary_accuracy,val_binary_accuracy_pass,val_binary_accuracy_drive
2023-04-20 10:57:54.064287,0,0.00029919,0.17391003892074022,0.1427099157686289,0.8391198675554861,0.880832138024582,0.7974075970863902,0.8742184626700993,0.8565649135711658,0.8918720117690327
2023-04-20 11:06:12.347221,1,0.00029675,0.16768310401091982,0.13832099935217945,0.8424446684125326,0.8906810377442378,0.7942082990808274,0.8738506803972048,0.8609783008458992,0.8867230599485105
2023-04-20 11:14:29.393212,2,0.00029273,0.16388362650324897,0.13515576616833522,0.8492189863788298,0.895667026923775,0.8027709458338845,0.8705406399411548,0.8609783008458992,0.8801029790364104
2023-04-20 11:22:46.700771,3,0.00028716,0.15771941628058755,0.13224400811801268,0.8580762459304214,0.8988403037696518,0.8173121880911911,0.8762412651710187,0.8668628172122104,0.8856197131298271
2023-04-20 11:31:04.945324,4,0.0002801,0.15216930018117045,0.1303707891784142,0.855612725180646,0.902782965525915,0.8084424848353771,0.8824935638102244,0.8753218094887827,0.889665318131666
2023-04-20 11:39:23.000481,5,0.00027164,0.15132115165082122,0.1293099254486151,0.8598178290003912,0.9040480045434297,0.8155876534573526,0.8808385435821994,0.8734828981243105,0.8881941890400883
2023-04-20 11:47:40.818362,6,0.00026186,0.1460037715199089,0.12928177332026222,0.8606931726698037,0.9091320459479648,0.8122542993916426,0.8812063258550937,0.8745862449429938,0.8878264067671938
2023-04-20 11:55:57.635860,7,0.00025087,0.150692657695462,0.1285449284601355,0.8602822724992756,0.9054828636074131,0.8150816813911379,0.8821257815373299,0.8738506803972048,0.890400882677455
2023-04-20 12:04:15.588471,8,0.00023879,0.14110272947823,0.12486108448493355,0.8630388721598161,0.9090800559433184,0.8169976883763137,0.8858036042662744,0.8767929385803604,0.8948142699521883
2023-04-20 12:12:33.669486,9,0.00022575,0.1412948315131166,0.12299399374751377,0.8699471074645257,0.910848926762276,0.8290452881667756,0.8894814269952189,0.8826774549466716,0.8962853990437661
2023-04-20 12:20:51.880985,10,0.0002119,0.14231020930719918,0.12042300138547193,0.8746529777893967,0.9168763636968983,0.832429591881895,0.887090842221405,0.8789996322177271,0.8951820522250827
2023-04-20 12:29:09.573643,11,0.00019739,0.13677358039096021,0.11898618183297313,0.874846548591137,0.9152691650601195,0.8344239321221546,0.8931592497241633,0.8834130194924604,0.9029054799558661
2023-04-20 12:37:27.734790,12,0.00018237,0.13600503501358108,0.12018082963973836,0.8695977320972041,0.9131952307661326,0.8260002334282758,0.8898492092681133,0.8801029790364104,0.8995954394998161
2023-04-20 12:45:44.741524,13,0.00016702,0.12492608058142173,0.12489454624147209,0.8586167668278148,0.9086746075398822,0.8085589261157475,0.8852519308569327,0.8793674144906215,0.8911364472232438
2023-04-20 12:54:02.777741,14,0.0001515,0.13088336774893125,0.1245679503751864,0.8617097480030707,0.9084188458454805,0.8150006501606609,0.8881941890400883,0.8789996322177271,0.8973887458624494
2023-04-20 13:02:21.010670,15,0.00013598,0.12719233800439778,0.11839978504884882,0.871302975442044,0.9177527206585232,0.8248532302255648,0.8931592497241633,0.8837808017653549,0.9025376976829717
2023-04-20 13:10:38.905231,16,0.00012063,0.1217477494766936,0.11669367953333727,0.8781078002493854,0.9228440765189777,0.833371523979793,0.8964692901802133,0.8889297535858771,0.9040088267745494
2023-04-20 13:18:57.121560,17,0.00010561,0.12397722988699884,0.11666857628528408,0.8765552428920833,0.9226141643546382,0.8304963214295285,0.8975726369988967,0.8881941890400883,0.906951084957705
2023-04-20 13:27:14.451571,18,9.11e-05,0.11328300822370993,0.11926973173155125,0.8751755055156516,0.919845839784202,0.8305051712471012,0.8964692901802134,0.8841485840382494,0.9087899963221773
2023-04-20 13:35:31.942904,19,7.725e-05,0.11399279394155991,0.11852331174818305,0.8757651591148082,0.9170342557919148,0.8344960624377017,0.8944464876792939,0.8812063258550937,0.907686649503494
2023-04-20 13:43:49.515771,20,6.4214e-05,0.11556185563281181,0.1162354457493434,0.875981559290715,0.9213423554129412,0.8306207631684889,0.8994115483633689,0.8900331004045605,0.9087899963221773
2023-04-20 13:52:06.908089,21,5.2134e-05,0.11337036101209626,0.11641288926030567,0.8738426273204787,0.9189718775385914,0.828713377102366,0.8972048547260023,0.8848841485840383,0.9095255608679662
2023-04-20 14:00:24.686562,22,4.1143e-05,0.11561462622663621,0.11641717811169865,0.8735304792018812,0.9214300647417573,0.825630893662005,0.8984920926811328,0.8885619713129828,0.9084222140492828
2023-04-20 14:08:42.711920,23,3.1361e-05,0.10820937753282484,0.11867858001941765,0.8690090366348747,0.9174789319728555,0.820539141296894,0.8961015079073189,0.8892975358587716,0.9029054799558661
2023-04-20 14:17:01.008662,24,2.2895e-05,0.10677163349278262,0.11801242918248614,0.8704957515679784,0.9177394597242475,0.8232520434117093,0.8955498344979772,0.8885619713129828,0.9025376976829717
2023-04-20 14:25:18.728353,25,1.5838e-05,0.10676289061984665,0.116960343744551,0.8695985227224798,0.920990925654245,0.8182061197907148,0.8948142699521883,0.8892975358587716,0.900331004045605
2023-04-20 14:33:36.594010,26,1.0268e-05,0.10965581083701298,0.11831325223183192,0.8673003276925566,0.919901654006914,0.8146990013781991,0.8949981610886355,0.8911364472232438,0.8988598749540272
2023-04-20 14:41:53.628781,27,6.2451e-06,0.10573265668998172,0.11796208952402912,0.868585604073557,0.9207236869820972,0.8164475211650168,0.894630378815741,0.8892975358587716,0.8999632217727106
2023-04-20 14:50:10.974215,28,3.8135e-06,0.10500071224104597,0.116867434339228,0.8719890085778634,0.9214679245964198,0.822510092559307,0.8961015079073189,0.8911364472232438,0.9010665685913939
2023-04-20 14:58:28.771600,29,3e-06,0.10785556544456648,0.11686118107515055,0.8715865329549521,0.921226404659994,0.8219466612499102,0.8959176167708717,0.8922397940419272,0.8995954394998161
