time,epoch,lr,train_loss,val_loss,val_average_precision,val_average_precision_pass,val_average_precision_drive,val_binary_accuracy,val_binary_accuracy_pass,val_binary_accuracy_drive
2023-04-21 02:42:14.078436,0,5e-05,0.249132404146095,0.27524092818864343,0.35433926053052317,0.46017744413314565,0.24850107692790072,0.7371225577264653,0.6884547069271758,0.7857904085257549
2023-04-21 02:52:40.129752,1,0.0001,0.20492167826493587,0.2259013310646298,0.6213793371437859,0.7152873437457143,0.5274713305418575,0.7980461811722912,0.7822380106571936,0.813854351687389
2023-04-21 03:03:06.434920,2,0.00015,0.18812988095978894,0.2016899525822903,0.6974883745405109,0.7859178259098816,0.6090589231711402,0.7946714031971581,0.7950266429840143,0.794316163410302
2023-04-21 03:13:35.216607,3,0.0002,0.1829320342279974,0.19341194670414547,0.7276495627473272,0.8077276285228532,0.647571496971801,0.8007104795737123,0.794316163410302,0.8071047957371226
2023-04-21 03:24:04.029671,4,0.00025,0.18189638992398957,0.1786120211287528,0.7516454883522101,0.8183483175606885,0.6849426591437316,0.8225577264653641,0.8124333925399645,0.8326820603907638
2023-04-21 03:34:29.027030,5,0.0003,0.1726712159564095,0.17848887235794034,0.7564267262380096,0.8176870100223376,0.6951664424536815,0.8227353463587921,0.8110124333925399,0.8344582593250444
time,epoch,lr,train_loss,val_loss,val_average_precision,val_average_precision_pass,val_average_precision_drive,val_binary_accuracy,val_binary_accuracy_pass,val_binary_accuracy_drive
2023-04-21 03:46:45.640603,0,0.00029919,0.1731991978014507,0.17178169201625598,0.7702448916637985,0.8241946600704662,0.7162951232571307,0.8296625222024867,0.8220248667850799,0.8373001776198934
2023-04-21 03:57:10.602342,1,0.00029675,0.16494348782549334,0.16623313884536572,0.7810611197584447,0.8377254436247381,0.7243967958921512,0.8376554174067495,0.830550621669627,0.8447602131438721
2023-04-21 04:07:37.592416,2,0.00029273,0.16094746184100703,0.1643590999513189,0.7842307137208662,0.8369153904143147,0.7315460370274177,0.844582593250444,0.8337477797513322,0.8554174067495559
2023-04-21 04:18:04.501209,3,0.00028716,0.15640511532500365,0.1600679058729754,0.7931646277890035,0.8464352072132061,0.739894048364801,0.8461811722912966,0.8383658969804618,0.8539964476021314
2023-04-21 04:28:29.855927,4,0.0002801,0.15433053248189368,0.16047481565593366,0.7977733879206048,0.855292747902336,0.7402540279388736,0.8428063943161634,0.8380106571936057,0.8476021314387211
2023-04-21 04:38:57.924055,5,0.00027164,0.14979012469326447,0.15985495275129905,0.8006277203485874,0.859939447740833,0.741315992956342,0.8440497335701598,0.8348134991119005,0.8532859680284192
2023-04-21 04:49:25.180746,6,0.00026186,0.14237270774940639,0.15617700876927396,0.8129326574120099,0.8656678467887919,0.760197468035228,0.8495559502664298,0.8362344582593251,0.8628774422735347
2023-04-21 04:59:51.127610,7,0.00025087,0.1407895386808861,0.1549221027307794,0.8130534036972783,0.8699089751004897,0.756197832294067,0.8504440497335701,0.8422735346358792,0.8586145648312611
2023-04-21 05:10:20.024890,8,0.00023879,0.13868411561443167,0.15229582069481368,0.8163289462704146,0.8691878896710826,0.7634700028697468,0.8507992895204263,0.8408525754884547,0.8607460035523978
2023-04-21 05:20:48.005614,9,0.00022575,0.13617204218606155,0.14878915001397477,0.8224028840575887,0.8736971317619768,0.7711086363532005,0.8577264653641208,0.8511545293072824,0.8642984014209592
2023-04-21 05:31:15.353377,10,0.0002119,0.13380477309785793,0.14874310613892952,0.8215626044319515,0.8775600677869693,0.7655651410769339,0.8582593250444049,0.8561278863232682,0.8603907637655417
2023-04-21 05:41:41.893152,11,0.00019739,0.13869902919605404,0.14500227573113425,0.830771831434108,0.8849678234832955,0.7765758393849206,0.8646536412078153,0.8593250444049734,0.8699822380106572
2023-04-21 05:52:09.049695,12,0.00018237,0.12933675988297902,0.14369167383847528,0.8354939861665672,0.8879615962161584,0.783026376116976,0.8658969804618117,0.8628774422735347,0.8689165186500888
2023-04-21 06:02:37.404612,13,0.00016702,0.1259305516360327,0.1408022785617504,0.8376078814964736,0.8930602146113873,0.7821555483815598,0.866785079928952,0.8650088809946714,0.8685612788632326
2023-04-21 06:13:05.173994,14,0.0001515,0.1212125050257892,0.14074371605040004,0.837349574867332,0.8936427520533534,0.7810563976813105,0.8671403197158081,0.8660746003552398,0.8682060390763765
2023-04-21 06:23:32.172327,15,0.00013598,0.12160295294038953,0.14164451473268203,0.8362174125958057,0.8904578080439067,0.7819770171477046,0.8664298401420959,0.8632326820603907,0.8696269982238011
2023-04-21 06:34:01.659315,16,0.00012063,0.1225802020039408,0.1370020456987815,0.839823111300926,0.8966001438898302,0.7830460787120219,0.8690941385435169,0.8678507992895205,0.8703374777975134
2023-04-21 06:44:26.839168,17,0.00010561,0.11256587178523962,0.13548256299459788,0.8443474808119236,0.9001950399407819,0.7884999216830654,0.8706927175843695,0.8699822380106572,0.8714031971580817
2023-04-21 06:54:55.514381,18,9.11e-05,0.11105717569962127,0.13624813736665117,0.8452612610566703,0.8983833003649471,0.7921392217483937,0.8703374777975132,0.8682060390763765,0.8724689165186501
2023-04-21 07:05:23.492907,19,7.725e-05,0.12227803412700694,0.13348283537760092,0.848184864717904,0.9026490690722467,0.7937206603635611,0.8708703374777975,0.8653641207815276,0.8763765541740675
2023-04-21 07:15:48.887338,20,6.4214e-05,0.11181824071146555,0.13249051769459821,0.8486329990858522,0.9047902012653158,0.7924757969063886,0.8731793960923624,0.8699822380106572,0.8763765541740675
2023-04-21 07:26:16.657271,21,5.2134e-05,0.11215186562606444,0.13403150055356414,0.8474573352329268,0.9026315218083131,0.7922831486575405,0.8722912966252221,0.8660746003552398,0.8785079928952043
2023-04-21 07:36:44.374874,22,4.1143e-05,0.10902279677304118,0.1331091686687695,0.8471348214012495,0.9033687416581875,0.7909009011443114,0.8731793960923624,0.8689165186500888,0.8774422735346359
